country1;country2;nbLinkTmp;frameworkContract;weight
24681;BO;CO;3;FP7;0.000119588615163836
24691;BB;CO;2;FP7;7.97257434425576e-05
24701;DE;GT;2;FP7;7.97257434425576e-05
24711;ES;GT;6;FP7;0.000239177230327673
24721;AT;GT;3;FP7;0.000119588615163836
24731;EL;GT;3;FP7;0.000119588615163836
24741;FR;GT;2;FP7;7.97257434425576e-05
24751;BE;GT;7;FP7;0.000279040102048952
24761;CA;GT;1;FP7;3.98628717212788e-05
24771;CO;GT;1;FP7;3.98628717212788e-05
24781;AU;GT;1;FP7;3.98628717212788e-05
24791;BR;GT;3;FP7;0.000119588615163836
24801;GT;GT;4;FP7;0.000159451486885115
24811;CR;GT;3;FP7;0.000119588615163836
24821;BD;GT;1;FP7;3.98628717212788e-05
24831;DE;PG;2;FP7;7.97257434425576e-05
24841;ES;PG;1;FP7;3.98628717212788e-05
24851;NO;PG;1;FP7;3.98628717212788e-05
24861;AT;PG;1;FP7;3.98628717212788e-05
24871;FR;PG;3;FP7;0.000119588615163836
24881;IT;PG;3;FP7;0.000119588615163836
24891;NL;PG;2;FP7;7.97257434425576e-05
24901;IN;PG;1;FP7;3.98628717212788e-05
24911;CO;PG;1;FP7;3.98628717212788e-05
24921;MT;PG;1;FP7;3.98628717212788e-05
24931;AU;PG;3;FP7;0.000119588615163836
24941;BR;PG;1;FP7;3.98628717212788e-05
2495;GT;PG;1;FP7;3.98628717212788e-05
24961;NZ;PG;4;FP7;0.000159451486885115
24971;FJ;PG;3;FP7;0.000119588615163836
24981;NC;PG;3;FP7;0.000119588615163836
24991;PF;PG;1;FP7;3.98628717212788e-05
25001;DE;UG;33;FP7;0.0013154747668022
25011;ES;UG;12;FP7;0.000478354460655346
25021;NO;UG;13;FP7;0.000518217332376624
25031;AT;UG;8;FP7;0.00031890297377023
25041;EL;UG;5;FP7;0.000199314358606394
25051;FR;UG;37;FP7;0.00147492625368732
25061;IT;UG;27;FP7;0.00107629753647453
25071;PT;UG;8;FP7;0.00031890297377023
25081;SE;UG;13;FP7;0.000518217332376624
25091;FI;UG;8;FP7;0.00031890297377023
25101;NL;UG;22;FP7;0.000876983177868134
25111;IE;UG;7;FP7;0.000279040102048952
25121;CZ;UG;1;FP7;3.98628717212788e-05
25131;DK;UG;5;FP7;0.000199314358606394
25141;BE;UG;18;FP7;0.000717531690983018
25151;CH;UG;17;FP7;0.00067766881926174
25161;TR;UG;1;FP7;3.98628717212788e-05
25171;BG;UG;1;FP7;3.98628717212788e-05
25181;PL;UG;1;FP7;3.98628717212788e-05
25191;HU;UG;2;FP7;7.97257434425576e-05
25201;LV;UG;1;FP7;3.98628717212788e-05
25211;CA;UG;3;FP7;0.000119588615163836
25221;MA;UG;2;FP7;7.97257434425576e-05
25231;IN;UG;6;FP7;0.000239177230327673
25241;BJ;UG;1;FP7;3.98628717212788e-05
25251;CN;UG;1;FP7;3.98628717212788e-05
25261;EG;UG;5;FP7;0.000199314358606394
25271;MT;UG;1;FP7;3.98628717212788e-05
25281;LT;UG;1;FP7;3.98628717212788e-05
2529;AU;UG;3;FP7;0.000119588615163836
25301;TH;UG;2;FP7;7.97257434425576e-05
25311;BR;UG;2;FP7;7.97257434425576e-05
25321;GT;UG;1;FP7;3.98628717212788e-05
25331;UG;UG;3;FP7;0.000119588615163836
25341;BF;UG;9;FP7;0.000358765845491509
25351;NG;UG;7;FP7;0.000279040102048952
25361;TZ;UG;15;FP7;0.000597943075819182
25371;CV;UG;2;FP7;7.97257434425576e-05
25381;TN;UG;4;FP7;0.000159451486885115
25391;CM;UG;9;FP7;0.000358765845491509
25401;KE;UG;16;FP7;0.000637805947540461
25411;UA;UG;1;FP7;3.98628717212788e-05
25421;IR;UG;1;FP7;3.98628717212788e-05
25431;SN;UG;8;FP7;0.00031890297377023
25441;BD;UG;2;FP7;7.97257434425576e-05
25451;CL;UG;1;FP7;3.98628717212788e-05
25461;NI;UG;1;FP7;3.98628717212788e-05
25471;BW;UG;6;FP7;0.000239177230327673
25481;EC;UG;1;FP7;3.98628717212788e-05
25491;LK;UG;2;FP7;7.97257434425576e-05
25501;MY;UG;1;FP7;3.98628717212788e-05
25511;SG;UG;1;FP7;3.98628717212788e-05
25521;ET;UG;5;FP7;0.000199314358606394
25531;GH;UG;14;FP7;0.000558080204097903
25541;GN;UG;1;FP7;3.98628717212788e-05
25551;MG;UG;2;FP7;7.97257434425576e-05
25561;RW;UG;7;FP7;0.000279040102048952
25571;MW;UG;4;FP7;0.000159451486885115
25581;JM;UG;1;FP7;3.98628717212788e-05
25591;LS;UG;4;FP7;0.000159451486885115
2560;MZ;UG;8;FP7;0.00031890297377023
25621;ML;UG;6;FP7;0.000239177230327673
25631;CF;UG;1;FP7;3.98628717212788e-05
25641;NP;UG;1;FP7;3.98628717212788e-05
25651;SD;UG;2;FP7;7.97257434425576e-05
25661;MU;UG;3;FP7;0.000119588615163836
25671;GA;UG;2;FP7;7.97257434425576e-05
25681;BI;UG;3;FP7;0.000119588615163836
25691;SZ;UG;2;FP7;7.97257434425576e-05
25701;AO;UG;1;FP7;3.98628717212788e-05
25711;AR;AR;23;FP7;0.000916846049589412
25721;DE;ID;45;FP7;0.00179382922745755
25731;ES;ID;15;FP7;0.000597943075819182
25741;AT;ID;4;FP7;0.000159451486885115
25751;EL;ID;11;FP7;0.000438491588934067
25761;FR;ID;35;FP7;0.00139520051024476
25771;FI;ID;5;FP7;0.000199314358606394
25781;CZ;ID;5;FP7;0.000199314358606394
25791;DK;ID;12;FP7;0.000478354460655346
25801;BE;ID;9;FP7;0.000358765845491509
25811;CY;ID;1;FP7;3.98628717212788e-05
25821;CH;ID;15;FP7;0.000597943075819182
25831;BG;ID;5;FP7;0.000199314358606394
25841;EE;ID;1;FP7;3.98628717212788e-05
25851;HU;ID;6;FP7;0.000239177230327673
25861;CN;ID;4;FP7;0.000159451486885115
25871;CO;ID;2;FP7;7.97257434425576e-05
25881;AU;ID;2;FP7;7.97257434425576e-05
25891;BR;ID;4;FP7;0.000159451486885115
25901;AR;ID;1;FP7;3.98628717212788e-05
25911;ID;ID;2;FP7;7.97257434425576e-05
25921;AL;ID;2;FP7;7.97257434425576e-05
25931;CV;ID;1;FP7;3.98628717212788e-05
25941;HR;ID;1;FP7;3.98628717212788e-05
25951;AM;ID;1;FP7;3.98628717212788e-05
25961;BA;ID;1;FP7;3.98628717212788e-05
25971;GE;ID;1;FP7;3.98628717212788e-05
25981;CR;ID;1;FP7;3.98628717212788e-05
25991;CM;ID;3;FP7;0.000119588615163836
26001;BD;ID;4;FP7;0.000159451486885115
26011;CL;ID;1;FP7;3.98628717212788e-05
26021;BY;ID;1;FP7;3.98628717212788e-05
26031;ET;ID;2;FP7;7.97257434425576e-05
26041;GH;ID;2;FP7;7.97257434425576e-05
26051;CD;ID;1;FP7;3.98628717212788e-05
26061;CU;ID;1;FP7;3.98628717212788e-05
26071;BN;ID;1;FP7;3.98628717212788e-05
26081;DE;TW;99;FP7;0.0039464243004066
26091;ES;TW;81;FP7;0.00322889260942358
2610;NO;TW;20;FP7;0.000797257434425576
26111;AT;TW;13;FP7;0.000518217332376624
26121;EL;TW;61;FP7;0.00243163517499801
26131;FR;TW;66;FP7;0.0026309495336044
26141;IT;TW;77;FP7;0.00306944112253847
26151;PT;TW;10;FP7;0.000398628717212788
26161;SE;TW;24;FP7;0.000956708921310691
26171;FI;TW;13;FP7;0.000518217332376624
26181;NL;TW;49;FP7;0.00195328071434266
26191;IE;TW;20;FP7;0.000797257434425576
26201;CZ;TW;6;FP7;0.000239177230327673
26211;DK;TW;11;FP7;0.000438491588934067
26221;BE;TW;22;FP7;0.000876983177868134
26231;CY;TW;7;FP7;0.000279040102048952
26241;CH;TW;21;FP7;0.000837120306146855
26251;TR;TW;13;FP7;0.000518217332376624
26261;BG;TW;12;FP7;0.000478354460655346
26271;IL;TW;12;FP7;0.000478354460655346
26281;EE;TW;3;FP7;0.000119588615163836
26291;PL;TW;26;FP7;0.00103643466475325
26301;RO;TW;17;FP7;0.00067766881926174
26311;HU;TW;15;FP7;0.000597943075819182
26321;LV;TW;3;FP7;0.000119588615163836
26331;SI;TW;8;FP7;0.00031890297377023
26341;SK;TW;5;FP7;0.000199314358606394
26351;IS;TW;2;FP7;7.97257434425576e-05
26361;IN;TW;2;FP7;7.97257434425576e-05
26371;RU;TW;17;FP7;0.00067766881926174
26381;CN;TW;7;FP7;0.000279040102048952
26391;MX;TW;2;FP7;7.97257434425576e-05
26401;MT;TW;2;FP7;7.97257434425576e-05
26411;LT;TW;5;FP7;0.000199314358606394
26421;AU;TW;4;FP7;0.000159451486885115
26431;TH;TW;5;FP7;0.000199314358606394
26441;BR;TW;1;FP7;3.98628717212788e-05
26451;ID;TW;3;FP7;0.000119588615163836
26461;TW;TW;3;FP7;0.000119588615163836
26471;AL;TW;2;FP7;7.97257434425576e-05
26481;HR;TW;6;FP7;0.000239177230327673
26491;RS;TW;4;FP7;0.000159451486885115
26501;MK;TW;1;FP7;3.98628717212788e-05
26511;KR;TW;6;FP7;0.000239177230327673
26521;JP;TW;7;FP7;0.000279040102048952
2653;KZ;TW;1;FP7;3.98628717212788e-05
26541;AM;TW;1;FP7;3.98628717212788e-05
26551;BA;TW;1;FP7;3.98628717212788e-05
26561;GE;TW;1;FP7;3.98628717212788e-05
26571;MD;TW;4;FP7;0.000159451486885115
26581;ME;TW;1;FP7;3.98628717212788e-05
26591;PH;TW;3;FP7;0.000119588615163836
26601;BD;TW;1;FP7;3.98628717212788e-05
26611;BY;TW;2;FP7;7.97257434425576e-05
26621;MY;TW;3;FP7;0.000119588615163836
26631;SG;TW;2;FP7;7.97257434425576e-05
26641;MW;TW;2;FP7;7.97257434425576e-05
26651;JM;TW;1;FP7;3.98628717212788e-05
26661;TT;TW;1;FP7;3.98628717212788e-05
26671;AT;BF;4;FP7;0.000159451486885115
26681;BE;BF;10;FP7;0.000398628717212788
26691;AU;BF;1;FP7;3.98628717212788e-05
26701;BF;BF;3;FP7;0.000119588615163836
26711;DE;NG;29;FP7;0.00115602327991709
26721;ES;NG;16;FP7;0.000637805947540461
26731;AT;NG;10;FP7;0.000398628717212788
26741;EL;NG;4;FP7;0.000159451486885115
26751;FR;NG;33;FP7;0.0013154747668022
26761;IT;NG;16;FP7;0.000637805947540461
26771;FI;NG;2;FP7;7.97257434425576e-05
26781;IE;NG;1;FP7;3.98628717212788e-05
26791;DK;NG;8;FP7;0.00031890297377023
26801;BE;NG;14;FP7;0.000558080204097903
26811;CH;NG;17;FP7;0.00067766881926174
26821;BG;NG;1;FP7;3.98628717212788e-05
26831;HU;NG;2;FP7;7.97257434425576e-05
26841;MA;NG;3;FP7;0.000119588615163836
26851;IN;NG;4;FP7;0.000159451486885115
26861;BJ;NG;2;FP7;7.97257434425576e-05
26871;CO;NG;2;FP7;7.97257434425576e-05
26881;MX;NG;1;FP7;3.98628717212788e-05
26891;EG;NG;5;FP7;0.000199314358606394
26901;MT;NG;1;FP7;3.98628717212788e-05
26911;AU;NG;1;FP7;3.98628717212788e-05
26921;BR;NG;1;FP7;3.98628717212788e-05
26931;AR;NG;1;FP7;3.98628717212788e-05
26941;ID;NG;2;FP7;7.97257434425576e-05
26951;BF;NG;3;FP7;0.000119588615163836
26961;NG;NG;6;FP7;0.000239177230327673
26971;LU;NG;1;FP7;3.98628717212788e-05
26981;CV;NG;4;FP7;0.000159451486885115
26991;NE;NG;1;FP7;3.98628717212788e-05
27001;CM;NG;4;FP7;0.000159451486885115
27011;KE;NG;11;FP7;0.000438491588934067
27021;CI;NG;2;FP7;7.97257434425576e-05
27031;BW;NG;1;FP7;3.98628717212788e-05
27041;EC;NG;1;FP7;3.98628717212788e-05
27051;ET;NG;3;FP7;0.000119588615163836
27061;GH;NG;28;FP7;0.00111616040819581
27071;MG;NG;2;FP7;7.97257434425576e-05
27081;MW;NG;2;FP7;7.97257434425576e-05
27091;MZ;NG;1;FP7;3.98628717212788e-05
27111;ML;NG;2;FP7;7.97257434425576e-05
27121;GA;NG;2;FP7;7.97257434425576e-05
27131;GM;NG;1;FP7;3.98628717212788e-05
27141;AO;NG;1;FP7;3.98628717212788e-05
27151;DE;NZ;64;FP7;0.00255122379016184
27161;ES;NZ;47;FP7;0.0018735549709001
27171;NO;NZ;12;FP7;0.000478354460655346
2718;AT;NZ;16;FP7;0.000637805947540461
27191;EL;NZ;16;FP7;0.000637805947540461
27201;FR;NZ;63;FP7;0.00251136091844056
27211;IT;NZ;56;FP7;0.00223232081639161
27221;FI;NZ;12;FP7;0.000478354460655346
27231;NL;NZ;61;FP7;0.00243163517499801
27241;IE;NZ;11;FP7;0.000438491588934067
27251;CZ;NZ;6;FP7;0.000239177230327673
27261;DK;NZ;22;FP7;0.000876983177868134
27271;BE;NZ;26;FP7;0.00103643466475325
27281;CH;NZ;14;FP7;0.000558080204097903
27291;BG;NZ;3;FP7;0.000119588615163836
27301;IL;NZ;7;FP7;0.000279040102048952
27311;EE;NZ;2;FP7;7.97257434425576e-05
27321;HU;NZ;11;FP7;0.000438491588934067
27331;LV;NZ;2;FP7;7.97257434425576e-05
27341;CA;NZ;14;FP7;0.000558080204097903
27351;IS;NZ;3;FP7;0.000119588615163836
27361;MA;NZ;1;FP7;3.98628717212788e-05
27371;IN;NZ;4;FP7;0.000159451486885115
27381;CN;NZ;11;FP7;0.000438491588934067
27391;MX;NZ;3;FP7;0.000119588615163836
27401;EG;NZ;1;FP7;3.98628717212788e-05
27411;MT;NZ;3;FP7;0.000119588615163836
27421;AU;NZ;19;FP7;0.000757394562704297
27431;BR;NZ;9;FP7;0.000358765845491509
27441;AR;NZ;5;FP7;0.000199314358606394
27451;ID;NZ;1;FP7;3.98628717212788e-05
27461;LU;NZ;2;FP7;7.97257434425576e-05
27471;NZ;NZ;11;FP7;0.000438491588934067
27481;KR;NZ;1;FP7;3.98628717212788e-05
27491;JP;NZ;3;FP7;0.000119588615163836
27501;KZ;NZ;1;FP7;3.98628717212788e-05
27511;CR;NZ;1;FP7;3.98628717212788e-05
27521;KE;NZ;1;FP7;3.98628717212788e-05
27531;CL;NZ;2;FP7;7.97257434425576e-05
27541;FO;NZ;1;FP7;3.98628717212788e-05
27551;ET;NZ;2;FP7;7.97257434425576e-05
27561;FJ;NZ;4;FP7;0.000159451486885115
27571;NC;NZ;5;FP7;0.000199314358606394
27581;MO;NZ;1;FP7;3.98628717212788e-05
27591;DE;HR;602;FP7;0.0239974487762098
27601;ES;HR;444;FP7;0.0176991150442478
27611;AT;HR;175;FP7;0.00697600255122379
27621;EL;HR;273;FP7;0.0108825639799091
27631;FR;HR;362;FP7;0.0144303595631029
27641;FI;HR;121;FP7;0.00482340747827473
27651;CZ;HR;78;FP7;0.00310930399425975
27661;DK;HR;85;FP7;0.0033883440963087
27671;BE;HR;254;FP7;0.0101251694172048
27681;CY;HR;65;FP7;0.00259108666188312
27691;CH;HR;129;FP7;0.00514231045204497
27701;BG;HR;98;FP7;0.00390656142868532
27711;EE;HR;59;FP7;0.00235190943155545
27721;CA;HR;5;FP7;0.000199314358606394
27731;CN;HR;9;FP7;0.000358765845491509
27741;CO;HR;1;FP7;3.98628717212788e-05
27751;EG;HR;10;FP7;0.000398628717212788
27761;AU;HR;11;FP7;0.000438491588934067
27771;BR;HR;2;FP7;7.97257434425576e-05
27781;AR;HR;2;FP7;7.97257434425576e-05
27791;AL;HR;26;FP7;0.00103643466475325
27801;HR;HR;184;FP7;0.0073347683967153
27811;AZ;HR;2;FP7;7.97257434425576e-05
2783;AM;HR;10;FP7;0.000398628717212788
27841;BA;HR;43;FP7;0.00171410348401499
27851;GE;HR;14;FP7;0.000558080204097903
27861;DZ;HR;6;FP7;0.000239177230327673
27871;CM;HR;1;FP7;3.98628717212788e-05
27881;CL;HR;2;FP7;7.97257434425576e-05
27891;BY;HR;8;FP7;0.00031890297377023
27901;EC;HR;1;FP7;3.98628717212788e-05
27911;FO;HR;5;FP7;0.000199314358606394
27921;GL;HR;2;FP7;7.97257434425576e-05
27931;DE;RS;386;FP7;0.0153870684844136
27941;ES;RS;314;FP7;0.0125169417204815
27951;NO;RS;82;FP7;0.00326875548114486
27961;AT;RS;143;FP7;0.00570039065614287
27971;EL;RS;246;FP7;0.00980626644343459
27981;FR;RS;269;FP7;0.010723112493024
27991;IT;RS;323;FP7;0.0128757075659731
28001;PT;RS;64;FP7;0.00255122379016184
28011;FI;RS;71;FP7;0.00283026389221079
28021;NL;RS;173;FP7;0.00689627680778123
28031;IE;RS;74;FP7;0.00294985250737463
28041;CZ;RS;63;FP7;0.00251136091844056
28051;DK;RS;79;FP7;0.00314916686598103
28061;BE;RS;145;FP7;0.00578011639958543
28071;CY;RS;29;FP7;0.00115602327991709
28081;CH;RS;107;FP7;0.00426532727417683
28091;BG;RS;90;FP7;0.00358765845491509
28101;IL;RS;37;FP7;0.00147492625368732
28111;EE;RS;25;FP7;0.00099657179303197
28121;PL;RS;85;FP7;0.0033883440963087
28131;RO;RS;122;FP7;0.00486327034999601
28141;HU;RS;99;FP7;0.0039464243004066
28151;LV;RS;18;FP7;0.000717531690983018
28161;CA;RS;8;FP7;0.00031890297377023
28171;IS;RS;13;FP7;0.000518217332376624
28181;MA;RS;3;FP7;0.000119588615163836
28191;IN;RS;4;FP7;0.000159451486885115
28201;CN;RS;4;FP7;0.000159451486885115
28211;MX;RS;3;FP7;0.000119588615163836
28221;EG;RS;3;FP7;0.000119588615163836
28231;MT;RS;9;FP7;0.000358765845491509
28241;LT;RS;30;FP7;0.00119588615163836
28251;AU;RS;16;FP7;0.000637805947540461
28261;BR;RS;3;FP7;0.000119588615163836
28271;AR;RS;2;FP7;7.97257434425576e-05
28281;ID;RS;1;FP7;3.98628717212788e-05
28291;LU;RS;16;FP7;0.000637805947540461
2830;NZ;RS;5;FP7;0.000199314358606394
28311;AL;RS;42;FP7;0.00167424061229371
28321;HR;RS;76;FP7;0.00302957825081719
28331;RS;RS;156;FP7;0.00621860798851949
28341;MK;RS;43;FP7;0.00171410348401499
28351;KR;RS;9;FP7;0.000358765845491509
28361;JP;RS;2;FP7;7.97257434425576e-05
28371;AZ;RS;3;FP7;0.000119588615163836
28381;KZ;RS;2;FP7;7.97257434425576e-05
28401;AM;RS;17;FP7;0.00067766881926174
28411;BA;RS;61;FP7;0.00243163517499801
28421;GE;RS;12;FP7;0.000478354460655346
28431;MD;RS;39;FP7;0.00155465199712987
28441;ME;RS;45;FP7;0.00179382922745755
28451;JO;RS;1;FP7;3.98628717212788e-05
28461;CM;RS;1;FP7;3.98628717212788e-05
28471;PH;RS;1;FP7;3.98628717212788e-05
28481;BY;RS;3;FP7;0.000119588615163836
28491;EC;RS;2;FP7;7.97257434425576e-05
28501;MY;RS;1;FP7;3.98628717212788e-05
28511;FO;RS;2;FP7;7.97257434425576e-05
28521;DE;MK;98;FP7;0.00390656142868532
28531;ES;MK;85;FP7;0.0033883440963087
28541;AT;MK;33;FP7;0.0013154747668022
28551;EL;MK;79;FP7;0.00314916686598103
28561;FR;MK;61;FP7;0.00243163517499801
28571;IT;MK;93;FP7;0.00370724707007893
28581;FI;MK;8;FP7;0.00031890297377023
28591;IE;MK;16;FP7;0.000637805947540461
28601;CZ;MK;14;FP7;0.000558080204097903
28611;DK;MK;10;FP7;0.000398628717212788
28621;BE;MK;28;FP7;0.00111616040819581
28631;CY;MK;11;FP7;0.000438491588934067
28641;CH;MK;28;FP7;0.00111616040819581
28651;BG;MK;42;FP7;0.00167424061229371
28661;IL;MK;9;FP7;0.000358765845491509
28671;EE;MK;13;FP7;0.000518217332376624
28681;HU;MK;31;FP7;0.00123574902335964
28691;LV;MK;14;FP7;0.000558080204097903
28701;CA;MK;1;FP7;3.98628717212788e-05
28711;IS;MK;3;FP7;0.000119588615163836
28721;CN;MK;2;FP7;7.97257434425576e-05
28731;LT;MK;7;FP7;0.000279040102048952
28741;AU;MK;1;FP7;3.98628717212788e-05
28751;ID;MK;1;FP7;3.98628717212788e-05
28761;LU;MK;2;FP7;7.97257434425576e-05
28771;AL;MK;21;FP7;0.000837120306146855
28781;HR;MK;35;FP7;0.00139520051024476
28791;MK;MK;21;FP7;0.000837120306146855
28801;KR;MK;2;FP7;7.97257434425576e-05
28811;JP;MK;1;FP7;3.98628717212788e-05
28821;AZ;MK;2;FP7;7.97257434425576e-05
28831;AM;MK;3;FP7;0.000119588615163836
28841;BA;MK;18;FP7;0.000717531690983018
28851;GE;MK;4;FP7;0.000159451486885115
28861;MD;MK;10;FP7;0.000398628717212788
28871;ME;MK;22;FP7;0.000876983177868134
28881;KE;MK;2;FP7;7.97257434425576e-05
28891;BY;MK;2;FP7;7.97257434425576e-05
28901;MC;MK;1;FP7;3.98628717212788e-05
28911;DE;SG;44;FP7;0.00175396635573627
28921;ES;SG;21;FP7;0.000837120306146855
28931;NO;SG;10;FP7;0.000398628717212788
28941;AT;SG;15;FP7;0.000597943075819182
28951;EL;SG;9;FP7;0.000358765845491509
28961;FR;SG;48;FP7;0.00191341784262138
28971;IT;SG;23;FP7;0.000916846049589412
28981;PT;SG;3;FP7;0.000119588615163836
28991;SE;SG;11;FP7;0.000438491588934067
29001;FI;SG;4;FP7;0.000159451486885115
29011;NL;SG;17;FP7;0.00067766881926174
29021;IE;SG;4;FP7;0.000159451486885115
29031;CZ;SG;3;FP7;0.000119588615163836
29041;DK;SG;5;FP7;0.000199314358606394
29051;BE;SG;5;FP7;0.000199314358606394
29061;CY;SG;1;FP7;3.98628717212788e-05
29071;CH;SG;19;FP7;0.000757394562704297
29081;BG;SG;3;FP7;0.000119588615163836
29091;IL;SG;2;FP7;7.97257434425576e-05
29101;EE;SG;1;FP7;3.98628717212788e-05
29111;PL;SG;13;FP7;0.000518217332376624
29121;RO;SG;6;FP7;0.000239177230327673
29131;HU;SG;10;FP7;0.000398628717212788
29141;LV;SG;1;FP7;3.98628717212788e-05
29151;CA;SG;1;FP7;3.98628717212788e-05
29161;IN;SG;3;FP7;0.000119588615163836
29171;RU;SG;7;FP7;0.000279040102048952
29181;CN;SG;3;FP7;0.000119588615163836
29191;LT;SG;1;FP7;3.98628717212788e-05
2920;AU;SG;9;FP7;0.000358765845491509
29211;BR;SG;2;FP7;7.97257434425576e-05
29221;AR;SG;1;FP7;3.98628717212788e-05
29231;ID;SG;8;FP7;0.00031890297377023
29241;AL;SG;2;FP7;7.97257434425576e-05
29251;HR;SG;1;FP7;3.98628717212788e-05
29261;RS;SG;1;FP7;3.98628717212788e-05
29271;MK;SG;1;FP7;3.98628717212788e-05
29281;KR;SG;2;FP7;7.97257434425576e-05
29291;JP;SG;5;FP7;0.000199314358606394
29301;AM;SG;1;FP7;3.98628717212788e-05
29311;BA;SG;1;FP7;3.98628717212788e-05
29321;GE;SG;1;FP7;3.98628717212788e-05
29331;MD;SG;4;FP7;0.000159451486885115
29341;ME;SG;1;FP7;3.98628717212788e-05
29351;PH;SG;9;FP7;0.000358765845491509
29361;KE;SG;3;FP7;0.000119588615163836
29371;KH;SG;2;FP7;7.97257434425576e-05
29381;BY;SG;1;FP7;3.98628717212788e-05
29391;LK;SG;2;FP7;7.97257434425576e-05
29401;LA;SG;5;FP7;0.000199314358606394
29411;MY;SG;12;FP7;0.000478354460655346
29421;SG;SG;2;FP7;7.97257434425576e-05
29431;RW;SG;2;FP7;7.97257434425576e-05
29441;HK;SG;1;FP7;3.98628717212788e-05
29451;MU;SG;1;FP7;3.98628717212788e-05
29461;BN;SG;1;FP7;3.98628717212788e-05
2947;MM;SG;1;FP7;3.98628717212788e-05
29481;AT;BR;44;FP7;0.00175396635573627
29491;BE;BR;126;FP7;0.00502272183688113
29501;BG;BR;5;FP7;0.000199314358606394
29511;AU;BR;15;FP7;0.000597943075819182
29521;BR;BR;170;FP7;0.0067766881926174
29531;AR;BR;132;FP7;0.0052618990672088
29541;BD;BR;3;FP7;0.000119588615163836
29551;BO;BR;10;FP7;0.000398628717212788
29561;BB;BR;3;FP7;0.000119588615163836
29571;ES;SC;2;FP7;7.97257434425576e-05
29581;EL;SC;2;FP7;7.97257434425576e-05
29591;FR;SC;4;FP7;0.000159451486885115
29601;IT;SC;2;FP7;7.97257434425576e-05
29611;PT;SC;1;FP7;3.98628717212788e-05
29621;BE;SC;1;FP7;3.98628717212788e-05
29631;MA;SC;1;FP7;3.98628717212788e-05
2964;BR;SC;1;FP7;3.98628717212788e-05
2965;CL;SC;1;FP7;3.98628717212788e-05
2966;BW;SC;1;FP7;3.98628717212788e-05
2967;DE;JP;263;FP7;0.0104839352626963
2968;ES;JP;142;FP7;0.00566052778442159
2969;AT;JP;38;FP7;0.00151478912540859
2970;EL;JP;82;FP7;0.00326875548114486
2971;FR;JP;220;FP7;0.00876983177868134
2972;IT;JP;189;FP7;0.00753408275532169
2973;FI;JP;51;FP7;0.00203300645778522
2974;IE;JP;18;FP7;0.000717531690983018
2975;CZ;JP;16;FP7;0.000637805947540461
29761;DK;JP;28;FP7;0.00111616040819581
29771;BE;JP;70;FP7;0.00279040102048952
29781;CY;JP;10;FP7;0.000398628717212788
29791;CH;JP;83;FP7;0.00330861835286614
29801;BG;JP;6;FP7;0.000239177230327673
29811;IL;JP;29;FP7;0.00115602327991709
29821;EE;JP;2;FP7;7.97257434425576e-05
29831;HU;JP;27;FP7;0.00107629753647453
29841;CA;JP;8;FP7;0.00031890297377023
29851;IS;JP;2;FP7;7.97257434425576e-05
29861;IN;JP;13;FP7;0.000518217332376624
29871;CN;JP;24;FP7;0.000956708921310691
29881;EG;JP;1;FP7;3.98628717212788e-05
29891;AU;JP;14;FP7;0.000558080204097903
29901;BR;JP;9;FP7;0.000358765845491509
29911;AR;JP;4;FP7;0.000159451486885115
29921;ID;JP;1;FP7;3.98628717212788e-05
29931;AL;JP;2;FP7;7.97257434425576e-05
29941;HR;JP;7;FP7;0.000279040102048952
29951;JP;JP;17;FP7;0.00067766881926174
29961;AZ;JP;1;FP7;3.98628717212788e-05
2997;AM;JP;2;FP7;7.97257434425576e-05
29981;BA;JP;1;FP7;3.98628717212788e-05
29991;GE;JP;2;FP7;7.97257434425576e-05
30001;CL;JP;1;FP7;3.98628717212788e-05
30011;BY;JP;2;FP7;7.97257434425576e-05
30021;ET;JP;1;FP7;3.98628717212788e-05
30031;GH;JP;1;FP7;3.98628717212788e-05
30041;JM;JP;1;FP7;3.98628717212788e-05
30051;HK;JP;1;FP7;3.98628717212788e-05
30061;AT;AZ;11;FP7;0.000438491588934067
30071;AL;AZ;2;FP7;7.97257434425576e-05
30081;AZ;AZ;6;FP7;0.000239177230327673
30091;AM;AZ;21;FP7;0.000837120306146855
30101;DE;KZ;37;FP7;0.00147492625368732
30111;ES;KZ;10;FP7;0.000398628717212788
30121;AT;KZ;15;FP7;0.000597943075819182
30131;EL;KZ;32;FP7;0.00127561189508092
30141;FR;KZ;22;FP7;0.000876983177868134
30151;IT;KZ;13;FP7;0.000518217332376624
30161;FI;KZ;4;FP7;0.000159451486885115
30171;CZ;KZ;11;FP7;0.000438491588934067
30181;DK;KZ;1;FP7;3.98628717212788e-05
30191;BE;KZ;5;FP7;0.000199314358606394
30201;CH;KZ;2;FP7;7.97257434425576e-05
30211;BG;KZ;3;FP7;0.000119588615163836
30221;IL;KZ;2;FP7;7.97257434425576e-05
30231;EE;KZ;13;FP7;0.000518217332376624
30241;HU;KZ;11;FP7;0.000438491588934067
30251;CA;KZ;2;FP7;7.97257434425576e-05
30261;IS;KZ;1;FP7;3.98628717212788e-05
30271;IN;KZ;2;FP7;7.97257434425576e-05
30281;CN;KZ;3;FP7;0.000119588615163836
30291;EG;KZ;2;FP7;7.97257434425576e-05
30301;AU;KZ;1;FP7;3.98628717212788e-05
30311;BR;KZ;3;FP7;0.000119588615163836
