sectperf	unit	geo	time	values
TOTAL	PPS_HAB_KP05	FR	2001-01-01	526.6
TOTAL	PPS_HAB_KP05	HU	2001-01-01	110.3
TOTAL	PPS_HAB_KP05	IE	2001-01-01	313.6
TOTAL	PPS_HAB_KP05	IS	2001-01-01	764.6
TOTAL	PPS_HAB_KP05	IT	2001-01-01	256.3
TOTAL	PPS_HAB_KP05	JP	2001-01-01	744.3
TOTAL	PPS_HAB_KP05	KR	2001-01-01	375.6
TOTAL	PPS_HAB_KP05	LT	2001-01-01	57.6
TOTAL	PPS_HAB_KP05	LV	2001-01-01	32.5
TOTAL	PPS_HAB_KP05	NL	2001-01-01	553
TOTAL	PPS_HAB_KP05	NO	2001-01-01	594.2
TOTAL	PPS_HAB_KP05	PL	2001-01-01	62.8
TOTAL	PPS_HAB_KP05	PT	2001-01-01	140.2
TOTAL	PPS_HAB_KP05	RO	2001-01-01	23.6
TOTAL	PPS_HAB_KP05	RU	2001-01-01	121.6
TOTAL	PPS_HAB_KP05	SE	2001-01-01	1019.6
TOTAL	PPS_HAB_KP05	SI	2001-01-01	254.5
TOTAL	PPS_HAB_KP05	SK	2001-01-01	70
TOTAL	PPS_HAB_KP05	TR	2001-01-01	41.6
TOTAL	PPS_HAB_KP05	UK	2001-01-01	448.6
TOTAL	PPS_HAB_KP05	US	2001-01-01	903
BES	EUR_HAB	BE	2000-01-01	350.5
BES	EUR_HAB	BG	2000-01-01	1.9
BES	EUR_HAB	CH	2000-01-01	706.9
BES	EUR_HAB	CY	2000-01-01	7.6
BES	EUR_HAB	CZ	2000-01-01	43.4
BES	EUR_HAB	DE	2000-01-01	433.3
BES	EUR_HAB	DK	2000-01-01	487.1
BES	EUR_HAB	EA19	2000-01-01	249.8
BES	EUR_HAB	EE	2000-01-01	5.9
BES	EUR_HAB	EL	2000-01-01	18.8
BES	EUR_HAB	ES	2000-01-01	75.8
BES	EUR_HAB	EU28	2000-01-01	227.1
BES	EUR_HAB	FI	2000-01-01	606.4
BES	EUR_HAB	FR	2000-01-01	319.6
BES	EUR_HAB	HU	2000-01-01	17.6
BES	EUR_HAB	IE	2000-01-01	222.9
BES	EUR_HAB	IS	2000-01-01	507.9
BES	EUR_HAB	IT	2000-01-01	109.6
BES	EUR_HAB	JP	2000-01-01	860.8
BES	EUR_HAB	KR	2000-01-01	209.1
BES	EUR_HAB	LT	2000-01-01	4.5
BES	EUR_HAB	LU	2000-01-01	777.2
BES	EUR_HAB	LV	2000-01-01	6.3
BES	EUR_HAB	NL	2000-01-01	281
BES	EUR_HAB	PL	2000-01-01	11.3
BES	EUR_HAB	PT	2000-01-01	25.1
BES	EUR_HAB	RO	2000-01-01	4.6
BES	EUR_HAB	RU	2000-01-01	14.2
BES	EUR_HAB	SI	2000-01-01	84.2
BES	EUR_HAB	SK	2000-01-01	17.4
BES	EUR_HAB	TR	2000-01-01	6.9
BES	EUR_HAB	UK	2000-01-01	321.2
BES	EUR_HAB	US	2000-01-01	766.7
BES	MIO_EUR	BE	2000-01-01	3588.61
BES	MIO_EUR	BG	2000-01-01	15.242
BES	MIO_EUR	CH	2000-01-01	5064.51
BES	MIO_EUR	CY	2000-01-01	5.227
BES	MIO_EUR	CZ	2000-01-01	446.133
BES	MIO_EUR	DE	2000-01-01	35600
BES	MIO_EUR	DK	2000-01-01	2596.126
BES	MIO_EUR	EA19	2000-01-01	80018.573
BES	MIO_EUR	EE	2000-01-01	8.334
BES	MIO_EUR	EL	2000-01-01	202.045
BES	MIO_EUR	ES	2000-01-01	3068.99
BES	MIO_EUR	EU28	2000-01-01	110644.022
BES	MIO_EUR	FI	2000-01-01	3135.94
BES	MIO_EUR	FR	2000-01-01	19348.42
BES	MIO_EUR	HU	2000-01-01	179.601
BES	MIO_EUR	IE	2000-01-01	842.2
BES	MIO_EUR	IS	2000-01-01	141.72
BES	MIO_EUR	IT	2000-01-01	6239
BES	MIO_EUR	JP	2000-01-01	109180.808
BES	MIO_EUR	KR	2000-01-01	9827.173
BES	MIO_EUR	LT	2000-01-01	15.707
BES	MIO_EUR	LU	2000-01-01	337
BES	MIO_EUR	LV	2000-01-01	15.11
BES	MIO_EUR	NL	2000-01-01	4458
BES	MIO_EUR	PL	2000-01-01	431.79
BES	MIO_EUR	PT	2000-01-01	257.55
BES	MIO_EUR	RO	2000-01-01	103.207
BES	MIO_EUR	RU	2000-01-01	2086.57
BES	MIO_EUR	SI	2000-01-01	167.454
BES	MIO_EUR	SK	2000-01-01	94.012
BES	MIO_EUR	TR	2000-01-01	464.506
BES	MIO_EUR	UK	2000-01-01	18883.697
BES	MIO_EUR	US	2000-01-01	216501.732
BES	MIO_NAC	BE	2000-01-01	3588.61
BES	MIO_NAC	BG	2000-01-01	29.756
BES	MIO_NAC	CH	2000-01-01	7890
BES	MIO_NAC	CN_X_HK	2000-01-01	53704.6
BES	MIO_NAC	CY	2000-01-01	5.126
BES	MIO_NAC	CZ	2000-01-01	15881.9
BES	MIO_NAC	DE	2000-01-01	35600
BES	MIO_NAC	DK	2000-01-01	19351
BES	MIO_NAC	EE	2000-01-01	8.334
BES	MIO_NAC	EL	2000-01-01	199.6
BES	MIO_NAC	ES	2000-01-01	3068.99
BES	MIO_NAC	FI	2000-01-01	3135.94
BES	MIO_NAC	FR	2000-01-01	19348.42
BES	MIO_NAC	HU	2000-01-01	46703.5
BES	MIO_NAC	IE	2000-01-01	842.2
BES	MIO_NAC	IS	2000-01-01	10286
BES	MIO_NAC	IT	2000-01-01	6239
BES	MIO_NAC	JP	2000-01-01	10860215
BES	MIO_NAC	KR	2000-01-01	10254655
BES	MIO_NAC	LT	2000-01-01	16.81
BES	MIO_NAC	LU	2000-01-01	337
BES	MIO_NAC	LV	2000-01-01	12.023
BES	MIO_NAC	NL	2000-01-01	4458
BES	MIO_NAC	PL	2000-01-01	1730.7
BES	MIO_NAC	PT	2000-01-01	257.55
BES	MIO_NAC	RO	2000-01-01	205.61
BES	MIO_NAC	RU	2000-01-01	54288.8
BES	MIO_NAC	SI	2000-01-01	144.379
BES	MIO_NAC	SK	2000-01-01	132.942
BES	MIO_NAC	TR	2000-01-01	266.998
BES	MIO_NAC	UK	2000-01-01	11509.613
BES	MIO_NAC	US	2000-01-01	199961
BES	MIO_PPS	BE	2000-01-01	3500.059
BES	MIO_PPS	BG	2000-01-01	48.001
BES	MIO_PPS	CH	2000-01-01	3703.53
BES	MIO_PPS	CN_X_HK	2000-01-01	17066.417
BES	MIO_PPS	CY	2000-01-01	6.08
BES	MIO_PPS	CZ	2000-01-01	971.103
BES	MIO_PPS	DE	2000-01-01	31994.248
BES	MIO_PPS	DK	2000-01-01	1999.793
BES	MIO_PPS	EA19	2000-01-01	75481.331
BES	MIO_PPS	EE	2000-01-01	15.911
BES	MIO_PPS	EL	2000-01-01	255.865
BES	MIO_PPS	ES	2000-01-01	3633.231
BES	MIO_PPS	EU28	2000-01-01	102220.219
BES	MIO_PPS	FI	2000-01-01	2739.291
BES	MIO_PPS	FR	2000-01-01	17905.256
BES	MIO_PPS	HU	2000-01-01	376.201
BES	MIO_PPS	IE	2000-01-01	760.864
BES	MIO_PPS	IS	2000-01-01	106.022
BES	MIO_PPS	IT	2000-01-01	6635.117
BES	MIO_PPS	JP	2000-01-01	60887.59
BES	MIO_PPS	KR	2000-01-01	10848.231
BES	MIO_PPS	LT	2000-01-01	33.247
BES	MIO_PPS	LU	2000-01-01	311.604
BES	MIO_PPS	LV	2000-01-01	29.483
BES	MIO_PPS	NL	2000-01-01	4340.376
BES	MIO_PPS	PL	2000-01-01	816.907
BES	MIO_PPS	PT	2000-01-01	319.898
BES	MIO_PPS	RO	2000-01-01	282.47
BES	MIO_PPS	RU	2000-01-01	9878.055
BES	MIO_PPS	SI	2000-01-01	235.991
BES	MIO_PPS	SK	2000-01-01	219.775
BES	MIO_PPS	TR	2000-01-01	819.264
BES	MIO_PPS	UK	2000-01-01	15727.812
BES	MIO_PPS	US	2000-01-01	173728.063
BES	MIO_PPS_KP05	BE	2000-01-01	3680.311
BES	MIO_PPS_KP05	BG	2000-01-01	52.667
BES	MIO_PPS_KP05	CH	2000-01-01	3890.477
BES	MIO_PPS_KP05	CN_X_HK	2000-01-01	18466.113
BES	MIO_PPS_KP05	CY	2000-01-01	6.893
BES	MIO_PPS_KP05	CZ	2000-01-01	1051.486
BES	MIO_PPS_KP05	DE	2000-01-01	36311.788
BES	MIO_PPS_KP05	DK	2000-01-01	2108.088
BES	MIO_PPS_KP05	EA19	2000-01-01	82975.486
BES	MIO_PPS_KP05	EE	2000-01-01	18.001
BES	MIO_PPS_KP05	EL	2000-01-01	272.689
BES	MIO_PPS_KP05	ES	2000-01-01	4092.032
BES	MIO_PPS_KP05	EU28	2000-01-01	111201.446
BES	MIO_PPS_KP05	FI	2000-01-01	2850.922
BES	MIO_PPS_KP05	FR	2000-01-01	19271.437
BES	MIO_PPS_KP05	HU	2000-01-01	415.61
BES	MIO_PPS_KP05	IE	2000-01-01	836.128
BES	MIO_PPS_KP05	IS	2000-01-01	106.361
BES	MIO_PPS_KP05	IT	2000-01-01	6910.968
BES	MIO_PPS_KP05	JP	2000-01-01	65327.928
BES	MIO_PPS_KP05	KR	2000-01-01	11736.822
BES	MIO_PPS_KP05	LT	2000-01-01	35.572
BES	MIO_PPS_KP05	LU	2000-01-01	327.874
BES	MIO_PPS_KP05	LV	2000-01-01	31.319
BES	MIO_PPS_KP05	NL	2000-01-01	4743.668
BES	MIO_PPS_KP05	PL	2000-01-01	882.405
BES	MIO_PPS_KP05	PT	2000-01-01	372.518
BES	MIO_PPS_KP05	RO	2000-01-01	326.636
BES	MIO_PPS_KP05	RU	2000-01-01	10686.293
BES	MIO_PPS_KP05	SI	2000-01-01	255.992
BES	MIO_PPS_KP05	SK	2000-01-01	245.173
BES	MIO_PPS_KP05	TR	2000-01-01	850.116
BES	MIO_PPS_KP05	UK	2000-01-01	16814.488
BES	MIO_PPS_KP05	US	2000-01-01	187970.125
BES	PC_GDP	BE	2000-01-01	1.39
BES	PC_GDP	BG	2000-01-01	0.11
BES	PC_GDP	CH	2000-01-01	1.72
BES	PC_GDP	CY	2000-01-01	0.05
BES	PC_GDP	CZ	2000-01-01	0.67
BES	PC_GDP	DE	2000-01-01	1.68
BES	PC_GDP	DK	2000-01-01	1.46
BES	PC_GDP	EA19	2000-01-01	1.14
BES	PC_GDP	EE	2000-01-01	0.14
BES	PC_GDP	EL	2000-01-01	0.14
BES	PC_GDP	ES	2000-01-01	0.47
BES	PC_GDP	EU28	2000-01-01	1.15
BES	PC_GDP	FI	2000-01-01	2.3
BES	PC_GDP	FR	2000-01-01	1.3
BES	PC_GDP	HU	2000-01-01	0.35
BES	PC_GDP	IE	2000-01-01	0.78
BES	PC_GDP	IS	2000-01-01	1.46
BES	PC_GDP	IT	2000-01-01	0.5
BES	PC_GDP	JP	2000-01-01	2.13
BES	PC_GDP	KR	2000-01-01	1.61
BES	PC_GDP	LT	2000-01-01	0.13
BES	PC_GDP	LU	2000-01-01	1.45
BES	PC_GDP	LV	2000-01-01	0.18
BES	PC_GDP	NL	2000-01-01	1
BES	PC_GDP	PL	2000-01-01	0.23
BES	PC_GDP	PT	2000-01-01	0.2
BES	PC_GDP	RO	2000-01-01	0.25
BES	PC_GDP	RU	2000-01-01	0.7
BES	PC_GDP	SI	2000-01-01	0.76
BES	PC_GDP	SK	2000-01-01	0.42
BES	PC_GDP	TR	2000-01-01	0.16
BES	PC_GDP	UK	2000-01-01	1.06
BES	PC_GDP	US	2000-01-01	1.94
BES	PPS_HAB_KP05	BE	2000-01-01	359.4
BES	PPS_HAB_KP05	BG	2000-01-01	6.4
BES	PPS_HAB_KP05	CH	2000-01-01	543
BES	PPS_HAB_KP05	CY	2000-01-01	10
BES	PPS_HAB_KP05	CZ	2000-01-01	102.3
BES	PPS_HAB_KP05	DE	2000-01-01	441.9
BES	PPS_HAB_KP05	DK	2000-01-01	395.5
BES	PPS_HAB_KP05	EA19	2000-01-01	259
BES	PPS_HAB_KP05	EE	2000-01-01	12.8
BES	PPS_HAB_KP05	EL	2000-01-01	25.3
BES	PPS_HAB_KP05	ES	2000-01-01	101.1
BES	PPS_HAB_KP05	EU28	2000-01-01	228.2
BES	PPS_HAB_KP05	FI	2000-01-01	551.3
BES	PPS_HAB_KP05	FR	2000-01-01	318.3
BES	PPS_HAB_KP05	HU	2000-01-01	40.7
BES	PPS_HAB_KP05	IE	2000-01-01	221.3
BES	PPS_HAB_KP05	IS	2000-01-01	381.2
BES	PPS_HAB_KP05	IT	2000-01-01	121.4
BES	PPS_HAB_KP05	JP	2000-01-01	515.1
BES	PPS_HAB_KP05	KR	2000-01-01	249.7
BES	PPS_HAB_KP05	LT	2000-01-01	10.1
BES	PPS_HAB_KP05	LU	2000-01-01	756.2
BES	PPS_HAB_KP05	LV	2000-01-01	13.1
BES	PPS_HAB_KP05	NL	2000-01-01	299
BES	PPS_HAB_KP05	PL	2000-01-01	23.1
BES	PPS_HAB_KP05	PT	2000-01-01	36.3
BES	PPS_HAB_KP05	RO	2000-01-01	14.5
BES	PPS_HAB_KP05	RU	2000-01-01	72.8
BES	PPS_HAB_KP05	SI	2000-01-01	128.8
BES	PPS_HAB_KP05	SK	2000-01-01	45.4
BES	PPS_HAB_KP05	TR	2000-01-01	12.7
BES	PPS_HAB_KP05	UK	2000-01-01	286
BES	PPS_HAB_KP05	US	2000-01-01	665.6
GOV	EUR_HAB	BE	2000-01-01	30.5
GOV	EUR_HAB	BG	2000-01-01	6
GOV	EUR_HAB	CH	2000-01-01	12.5
GOV	EUR_HAB	CY	2000-01-01	16.5
GOV	EUR_HAB	CZ	2000-01-01	18.3
GOV	EUR_HAB	DE	2000-01-01	83.6
GOV	EUR_HAB	DK	2000-01-01	92.3
GOV	EUR_HAB	EA19	2000-01-01	56.8
GOV	EUR_HAB	EE	2000-01-01	6.1
GOV	EUR_HAB	ES	2000-01-01	22.4
GOV	EUR_HAB	EU28	2000-01-01	48.2
GOV	EUR_HAB	FI	2000-01-01	90.5
GOV	EUR_HAB	FR	2000-01-01	88.6
GOV	EUR_HAB	HU	2000-01-01	10.3
GOV	EUR_HAB	IE	2000-01-01	25.3
GOV	EUR_HAB	IS	2000-01-01	230
GOV	EUR_HAB	IT	2000-01-01	41.4
GOV	EUR_HAB	JP	2000-01-01	120
GOV	EUR_HAB	KR	2000-01-01	37.6
GOV	EUR_HAB	LT	2000-01-01	8.7
GOV	EUR_HAB	LU	2000-01-01	60
GOV	EUR_HAB	LV	2000-01-01	3.5
GOV	EUR_HAB	NL	2000-01-01	61.4
GOV	EUR_HAB	PL	2000-01-01	10.1
GOV	EUR_HAB	PT	2000-01-01	21.6
GOV	EUR_HAB	RO	2000-01-01	1.2
GOV	EUR_HAB	RU	2000-01-01	4.9
GOV	EUR_HAB	SI	2000-01-01	38.7
GOV	EUR_HAB	SK	2000-01-01	6.5
GOV	EUR_HAB	TR	2000-01-01	1.3
GOV	EUR_HAB	UK	2000-01-01	62.5
GOV	EUR_HAB	US	2000-01-01	111.5
GOV	MIO_EUR	BE	2000-01-01	312.14
GOV	MIO_EUR	BG	2000-01-01	48.953
GOV	MIO_EUR	CH	2000-01-01	89.865
GOV	MIO_EUR	CY	2000-01-01	11.413
GOV	MIO_EUR	CZ	2000-01-01	188.404
GOV	MIO_EUR	DE	2000-01-01	6872.9
GOV	MIO_EUR	DK	2000-01-01	491.696
GOV	MIO_EUR	EA19	2000-01-01	18184.918
GOV	MIO_EUR	EE	2000-01-01	8.564
GOV	MIO_EUR	ES	2000-01-01	904.78
GOV	MIO_EUR	EU28	2000-01-01	23475.399
GOV	MIO_EUR	FI	2000-01-01	467.9
GOV	MIO_EUR	FR	2000-01-01	5361.43
GOV	MIO_EUR	HU	2000-01-01	105.73
GOV	MIO_EUR	IE	2000-01-01	95.6
GOV	MIO_EUR	IS	2000-01-01	64.191
GOV	MIO_EUR	IT	2000-01-01	2356.2
GOV	MIO_EUR	JP	2000-01-01	15216.97
GOV	MIO_EUR	KR	2000-01-01	1767.011
GOV	MIO_EUR	LT	2000-01-01	30.645
GOV	MIO_EUR	LU	2000-01-01	26
GOV	MIO_EUR	LV	2000-01-01	8.297
GOV	MIO_EUR	NL	2000-01-01	974
GOV	MIO_EUR	PL	2000-01-01	385.859
GOV	MIO_EUR	PT	2000-01-01	221.6
GOV	MIO_EUR	RO	2000-01-01	27.977
GOV	MIO_EUR	RU	2000-01-01	720.596
GOV	MIO_EUR	SI	2000-01-01	77.022
GOV	MIO_EUR	SK	2000-01-01	35.257
GOV	MIO_EUR	TR	2000-01-01	85.986
GOV	MIO_EUR	UK	2000-01-01	3672.19
GOV	MIO_EUR	US	2000-01-01	31481.161
GOV	MIO_NAC	BE	2000-01-01	312.14
GOV	MIO_NAC	BG	2000-01-01	95.565
GOV	MIO_NAC	CH	2000-01-01	140
GOV	MIO_NAC	CN_X_HK	2000-01-01	28188.3
GOV	MIO_NAC	CY	2000-01-01	11.191
GOV	MIO_NAC	CZ	2000-01-01	6707
GOV	MIO_NAC	DE	2000-01-01	6872.9
GOV	MIO_NAC	DK	2000-01-01	3665
GOV	MIO_NAC	EE	2000-01-01	8.564
GOV	MIO_NAC	ES	2000-01-01	904.78
GOV	MIO_NAC	FI	2000-01-01	467.9
GOV	MIO_NAC	FR	2000-01-01	5361.43
GOV	MIO_NAC	HU	2000-01-01	27494.1
GOV	MIO_NAC	IE	2000-01-01	95.6
GOV	MIO_NAC	IS	2000-01-01	4659
GOV	MIO_NAC	IT	2000-01-01	2356.2
GOV	MIO_NAC	JP	2000-01-01	1513632
GOV	MIO_NAC	KR	2000-01-01	1843876
GOV	MIO_NAC	LT	2000-01-01	32.797
GOV	MIO_NAC	LU	2000-01-01	26
GOV	MIO_NAC	LV	2000-01-01	6.602
GOV	MIO_NAC	NL	2000-01-01	974
GOV	MIO_NAC	PL	2000-01-01	1546.6
GOV	MIO_NAC	PT	2000-01-01	221.6
GOV	MIO_NAC	RO	2000-01-01	55.736
GOV	MIO_NAC	RU	2000-01-01	18748.6
GOV	MIO_NAC	SI	2000-01-01	66.408
GOV	MIO_NAC	SK	2000-01-01	49.857
GOV	MIO_NAC	TR	2000-01-01	49.425
GOV	MIO_NAC	UK	2000-01-01	2238.2
GOV	MIO_NAC	US	2000-01-01	29076
GOV	MIO_PPS	BE	2000-01-01	304.438
GOV	MIO_PPS	BG	2000-01-01	154.162
GOV	MIO_PPS	CH	2000-01-01	65.715
GOV	MIO_PPS	CN_X_HK	2000-01-01	8957.767
GOV	MIO_PPS	CY	2000-01-01	13.276
GOV	MIO_PPS	CZ	2000-01-01	410.101
GOV	MIO_PPS	DE	2000-01-01	6176.777
GOV	MIO_PPS	DK	2000-01-01	378.753
GOV	MIO_PPS	EA19	2000-01-01	17524.583
GOV	MIO_PPS	EE	2000-01-01	16.35
GOV	MIO_PPS	ES	2000-01-01	1071.126
GOV	MIO_PPS	EU28	2000-01-01	22905.071
GOV	MIO_PPS	FI	2000-01-01	408.718
GOV	MIO_PPS	FR	2000-01-01	4961.531
GOV	MIO_PPS	HU	2000-01-01	221.468
GOV	MIO_PPS	IE	2000-01-01	86.367
GOV	MIO_PPS	IS	2000-01-01	48.022
GOV	MIO_PPS	IT	2000-01-01	2505.796
GOV	MIO_PPS	JP	2000-01-01	8486.149
GOV	MIO_PPS	KR	2000-01-01	1950.606
GOV	MIO_PPS	LT	2000-01-01	64.867
GOV	MIO_PPS	LU	2000-01-01	24.041
GOV	MIO_PPS	LV	2000-01-01	16.19
GOV	MIO_PPS	NL	2000-01-01	948.301
GOV	MIO_PPS	PL	2000-01-01	730.01
GOV	MIO_PPS	PT	2000-01-01	275.245
GOV	MIO_PPS	RO	2000-01-01	76.571
GOV	MIO_PPS	RU	2000-01-01	3411.379
GOV	MIO_PPS	SI	2000-01-01	108.545
GOV	MIO_PPS	SK	2000-01-01	82.422
GOV	MIO_PPS	TR	2000-01-01	151.657
GOV	MIO_PPS	UK	2000-01-01	3058.486
GOV	MIO_PPS	US	2000-01-01	25261.512
GOV	MIO_PPS_KP05	BE	2000-01-01	320.116
GOV	MIO_PPS_KP05	BG	2000-01-01	169.145
GOV	MIO_PPS_KP05	CH	2000-01-01	69.033
GOV	MIO_PPS_KP05	CN_X_HK	2000-01-01	9692.435
GOV	MIO_PPS_KP05	CY	2000-01-01	15.05
GOV	MIO_PPS_KP05	CZ	2000-01-01	444.048
GOV	MIO_PPS_KP05	DE	2000-01-01	7010.317
GOV	MIO_PPS_KP05	DK	2000-01-01	399.263
GOV	MIO_PPS_KP05	EA19	2000-01-01	19210.099
GOV	MIO_PPS_KP05	EE	2000-01-01	18.498
GOV	MIO_PPS_KP05	ES	2000-01-01	1206.387
GOV	MIO_PPS_KP05	EU28	2000-01-01	24975.458
GOV	MIO_PPS_KP05	FI	2000-01-01	425.374
GOV	MIO_PPS_KP05	FR	2000-01-01	5340.098
GOV	MIO_PPS_KP05	HU	2000-01-01	244.668
GOV	MIO_PPS_KP05	IE	2000-01-01	94.911
GOV	MIO_PPS_KP05	IS	2000-01-01	48.176
GOV	MIO_PPS_KP05	IT	2000-01-01	2609.973
GOV	MIO_PPS_KP05	JP	2000-01-01	9105.017
GOV	MIO_PPS_KP05	KR	2000-01-01	2110.383
GOV	MIO_PPS_KP05	LT	2000-01-01	69.404
GOV	MIO_PPS_KP05	LU	2000-01-01	25.296
GOV	MIO_PPS_KP05	LV	2000-01-01	17.198
GOV	MIO_PPS_KP05	NL	2000-01-01	1036.414
GOV	MIO_PPS_KP05	PL	2000-01-01	788.541
GOV	MIO_PPS_KP05	PT	2000-01-01	320.52
GOV	MIO_PPS_KP05	RO	2000-01-01	88.543
GOV	MIO_PPS_KP05	RU	2000-01-01	3690.504
GOV	MIO_PPS_KP05	SI	2000-01-01	117.745
GOV	MIO_PPS_KP05	SK	2000-01-01	91.947
GOV	MIO_PPS_KP05	TR	2000-01-01	157.368
GOV	MIO_PPS_KP05	UK	2000-01-01	3269.805
GOV	MIO_PPS_KP05	US	2000-01-01	27332.427
GOV	PC_GDP	BE	2000-01-01	0.12
GOV	PC_GDP	BG	2000-01-01	0.34
GOV	PC_GDP	CH	2000-01-01	0.03
GOV	PC_GDP	CY	2000-01-01	0.11
GOV	PC_GDP	CZ	2000-01-01	0.28
GOV	PC_GDP	DE	2000-01-01	0.32
GOV	PC_GDP	DK	2000-01-01	0.28
GOV	PC_GDP	EA19	2000-01-01	0.26
GOV	PC_GDP	EE	2000-01-01	0.14
GOV	PC_GDP	ES	2000-01-01	0.14
GOV	PC_GDP	EU28	2000-01-01	0.24
GOV	PC_GDP	FI	2000-01-01	0.34
GOV	PC_GDP	FR	2000-01-01	0.36
GOV	PC_GDP	HU	2000-01-01	0.21
GOV	PC_GDP	IE	2000-01-01	0.09
GOV	PC_GDP	IS	2000-01-01	0.66
GOV	PC_GDP	IT	2000-01-01	0.19
GOV	PC_GDP	JP	2000-01-01	0.3
GOV	PC_GDP	KR	2000-01-01	0.29
GOV	PC_GDP	LT	2000-01-01	0.25
GOV	PC_GDP	LU	2000-01-01	0.11
GOV	PC_GDP	LV	2000-01-01	0.1
GOV	PC_GDP	NL	2000-01-01	0.22
GOV	PC_GDP	PL	2000-01-01	0.21
GOV	PC_GDP	PT	2000-01-01	0.17
GOV	PC_GDP	RO	2000-01-01	0.07
GOV	PC_GDP	RU	2000-01-01	0.24
GOV	PC_GDP	SI	2000-01-01	0.35
GOV	PC_GDP	SK	2000-01-01	0.16
GOV	PC_GDP	TR	2000-01-01	0.03
GOV	PC_GDP	UK	2000-01-01	0.21
GOV	PC_GDP	US	2000-01-01	0.28
GOV	PPS_HAB_KP05	BE	2000-01-01	31.3
GOV	PPS_HAB_KP05	BG	2000-01-01	20.7
GOV	PPS_HAB_KP05	CH	2000-01-01	9.6
GOV	PPS_HAB_KP05	CY	2000-01-01	21.8
GOV	PPS_HAB_KP05	CZ	2000-01-01	43.2
GOV	PPS_HAB_KP05	DE	2000-01-01	85.3
GOV	PPS_HAB_KP05	DK	2000-01-01	74.9
GOV	PPS_HAB_KP05	EA19	2000-01-01	60
GOV	PPS_HAB_KP05	EE	2000-01-01	13.2
GOV	PPS_HAB_KP05	ES	2000-01-01	29.8
GOV	PPS_HAB_KP05	EU28	2000-01-01	51.3
GOV	PPS_HAB_KP05	FI	2000-01-01	82.3
GOV	PPS_HAB_KP05	FR	2000-01-01	88.2
GOV	PPS_HAB_KP05	HU	2000-01-01	23.9
GOV	PPS_HAB_KP05	IE	2000-01-01	25.1
GOV	PPS_HAB_KP05	IS	2000-01-01	172.6
GOV	PPS_HAB_KP05	IT	2000-01-01	45.9
GOV	PPS_HAB_KP05	JP	2000-01-01	71.8
GOV	PPS_HAB_KP05	KR	2000-01-01	44.9
GOV	PPS_HAB_KP05	LT	2000-01-01	19.8
GOV	PPS_HAB_KP05	LU	2000-01-01	58.3
GOV	PPS_HAB_KP05	LV	2000-01-01	7.2
GOV	PPS_HAB_KP05	NL	2000-01-01	65.3
GOV	PPS_HAB_KP05	PL	2000-01-01	20.6
GOV	PPS_HAB_KP05	PT	2000-01-01	31.3
GOV	PPS_HAB_KP05	RO	2000-01-01	3.9
GOV	PPS_HAB_KP05	RU	2000-01-01	25.1
GOV	PPS_HAB_KP05	SI	2000-01-01	59.2
GOV	PPS_HAB_KP05	SK	2000-01-01	17
GOV	PPS_HAB_KP05	TR	2000-01-01	2.4
GOV	PPS_HAB_KP05	UK	2000-01-01	55.6
GOV	PPS_HAB_KP05	US	2000-01-01	96.8
HES	EUR_HAB	BE	2000-01-01	98.1
HES	EUR_HAB	BG	2000-01-01	0.9
HES	EUR_HAB	CH	2000-01-01	218.6
HES	EUR_HAB	CY	2000-01-01	8.8
HES	EUR_HAB	CZ	2000-01-01	10.3
HES	EUR_HAB	DE	2000-01-01	99.1
HES	EUR_HAB	DK	2000-01-01	144.4
HES	EUR_HAB	EA19	2000-01-01	81.6
HES	EUR_HAB	EE	2000-01-01	13.9
HES	EUR_HAB	ES	2000-01-01	41.9
HES	EUR_HAB	EU28	2000-01-01	73.3
HES	EUR_HAB	FI	2000-01-01	152.6
HES	EUR_HAB	FR	2000-01-01	95.9
HES	EUR_HAB	HU	2000-01-01	9.5
HES	EUR_HAB	IE	2000-01-01	63
HES	EUR_HAB	IS	2000-01-01	146.3
HES	EUR_HAB	IT	2000-01-01	67.9
HES	EUR_HAB	JP	2000-01-01	176.2
HES	EUR_HAB	KR	2000-01-01	31.8
HES	EUR_HAB	LT	2000-01-01	7.6
HES	EUR_HAB	LU	2000-01-01	2.1
HES	EUR_HAB	LV	2000-01-01	5.9
HES	EUR_HAB	NL	2000-01-01	162.8
HES	EUR_HAB	PL	2000-01-01	9.9
HES	EUR_HAB	PT	2000-01-01	33.9
HES	EUR_HAB	RO	2000-01-01	0.8
HES	EUR_HAB	RU	2000-01-01	0.9
HES	EUR_HAB	SI	2000-01-01	24.8
HES	EUR_HAB	SK	2000-01-01	2.5
HES	EUR_HAB	TR	2000-01-01	12.5
HES	EUR_HAB	UK	2000-01-01	101.8
HES	EUR_HAB	US	2000-01-01	117.7
HES	MIO_EUR	BE	2000-01-01	1004.74
HES	MIO_EUR	BG	2000-01-01	7.028
HES	MIO_EUR	CH	2000-01-01	1566.211
HES	MIO_EUR	CY	2000-01-01	6.081
HES	MIO_EUR	CZ	2000-01-01	105.733
HES	MIO_EUR	DE	2000-01-01	8146.1
HES	MIO_EUR	DK	2000-01-01	769.54
HES	MIO_EUR	EA19	2000-01-01	26127.488
HES	MIO_EUR	EE	2000-01-01	19.41
HES	MIO_EUR	ES	2000-01-01	1693.88
HES	MIO_EUR	EU28	2000-01-01	35720.727
